island,year,month,avg_temp_celsius,rainfall_mm,hurricane_category
Puerto Rico,2023,July,29.1,188.7,0
Puerto Rico,2023,August,29.9,205.2,0
Puerto Rico,2023,September,29.0,185.8,0
Puerto Rico,2023,October,29.6,201.2,0
Puerto Rico,2023,November,27.4,136.1,0
Puerto Rico,2023,December,26.5,92.8,0
Puerto Rico,2024,January,26.9,67.8,0
Puerto Rico,2024,February,27.9,80.4,0
Puerto Rico,2024,March,26.9,57.2,0
Puerto Rico,2024,April,27.5,86.5,0
Puerto Rico,2024,May,29.3,112.9,0
Puerto Rico,2024,June,30.4,152.2,0
Puerto Rico,2024,July,30.0,214.7,0
Puerto Rico,2024,August,30.9,238.4,0
Puerto Rico,2024,September,30.5,238.2,0
Puerto Rico,2024,October,30.5,196.6,0
Puerto Rico,2024,November,28.7,182.3,0
Puerto Rico,2024,December,28.2,92.0,0
Puerto Rico,2025,January,27.9,77.2,0
Puerto Rico,2025,February,28.0,61.4,0
Puerto Rico,2025,March,28.1,47.2,0
Puerto Rico,2025,April,28.7,74.9,0
Puerto Rico,2025,May,28.3,142.2,0
Puerto Rico,2025,June,30.7,193.9,0
Puerto Rico,2025,July,29.1,163.2,0
Puerto Rico,2025,August,29.6,178.0,0
Puerto Rico,2025,September,29.1,176.3,0
Puerto Rico,2025,October,28.8,192.4,0
Puerto Rico,2025,November,29.3,161.3,0
Puerto Rico,2025,December,26.8,103.4,0
Saba,2015,January,28.2,38.0,0
Saba,2015,February,28.6,20.4,0
Saba,2015,March,28.9,24.5,0
Saba,2015,April,29.1,35.1,0
Saba,2015,May,30.3,87.3,0
Saba,2015,June,30.2,145.7,0
Saba,2015,July,31.2,105.6,0
Saba,2015,August,30.2,132.7,0
Saba,2015,September,29.4,160.5,0
Saba,2015,October,28.7,152.4,0
Saba,2015,November,29.6,108.1,0
Saba,2015,December,28.4,72.5,0
Saba,2016,January,28.0,34.0,0
Saba,2016,February,27.3,31.2,0
Saba,2016,March,28.6,19.8,0
Saba,2016,April,27.6,29.0,0
Saba,2016,May,29.7,72.8,0
Saba,2016,June,30.1,122.2,0
Saba,2016,July,30.1,135.1,0
Saba,2016,August,29.6,189.4,0
Saba,2016,September,30.9,150.4,0
Saba,2016,October,28.7,121.6,0
Saba,2016,November,28.2,121.7,0
Saba,2016,December,28.0,65.1,0
Saba,2017,January,28.1,31.9,0
Saba,2017,February,27.4,28.2,0
Saba,2017,March,27.8,19.2,0
Saba,2017,April,29.1,29.1,0
Saba,2017,May,29.1,87.7,0
Saba,2017,June,28.7,148.4,0
Saba,2017,July,29.4,151.8,0
Saba,2017,August,30.3,198.9,0
Saba,2017,September,31.0,190.1,0
Saba,2017,October,28.9,151.8,0
Saba,2017,November,29.5,88.8,0
Saba,2017,December,27.7,60.6,0
Saba,2018,January,27.3,46.6,0
Saba,2018,February,27.6,30.9,0
Saba,2018,March,27.5,24.8,0
Saba,2018,April,28.8,29.2,0
Saba,2018,May,29.0,98.1,0
Saba,2018,June,30.1,98.4,0
Saba,2018,July,29.2,167.8,0
Saba,2018,August,31.6,175.9,0
Saba,2018,September,30.3,162.4,0
Saba,2018,October,29.8,156.8,0
Saba,2018,November,27.8,92.2,0
Saba,2018,December,27.2,62.9,0
Saba,2019,January,27.1,46.9,0
Saba,2019,February,27.6,22.3,0
Saba,2019,March,29.1,23.6,0
Saba,2019,April,29.4,28.1,0
Saba,2019,May,29.7,76.5,0
Saba,2019,June,30.5,157.8,0
Saba,2019,July,30.3,225.7,1
Saba,2019,August,30.5,137.8,0
Saba,2019,September,30.1,144.1,0
Saba,2019,October,28.8,191.2,0
Saba,2019,November,28.5,127.6,0
Saba,2019,December,28.4,45.2,0
Saba,2020,January,26.8,35.7,0
Saba,2020,February,27.2,29.2,0
Saba,2020,March,27.9,17.4,0
Saba,2020,April,28.5,26.5,0
Saba,2020,May,29.1,92.7,0
Saba,2020,June,30.1,119.3,0
Saba,2020,July,31.6,121.9,0
Saba,2020,August,29.9,171.6,0
Saba,2020,September,31.1,176.6,0
Saba,2020,October,30.0,192.0,0
Saba,2020,November,29.6,111.0,0
Saba,2020,December,27.0,69.0,0
Saba,2021,January,27.7,45.7,0
Saba,2021,February,28.0,22.0,0
Saba,2021,March,29.1,17.0,0
Saba,2021,April,28.6,37.3,0
Saba,2021,May,28.3,88.3,0
Saba,2021,June,28.9,122.4,0
Saba,2021,July,29.5,136.8,0
Saba,2021,August,30.4,139.2,0
Saba,2021,September,29.9,173.0,0
Saba,2021,October,30.4,177.2,0
Saba,2021,November,29.1,97.6,0
Saba,2021,December,28.2,64.2,0
Saba,2022,January,26.5,39.2,0
Saba,2022,February,26.8,22.3,0
Saba,2022,March,27.2,19.9,0
Saba,2022,April,29.5,33.1,0
Saba,2022,May,28.3,62.9,0
Saba,2022,June,28.9,142.2,0
Saba,2022,July,29.9,168.6,0
Saba,2022,August,29.9,120.8,0
Saba,2022,September,30.6,579.1,5
Saba,2022,October,30.9,153.8,0
Saba,2022,November,28.8,91.2,0
Saba,2022,December,28.9,50.8,0
Saba,2023,January,26.4,40.2,0
Saba,2023,February,28.5,20.2,0
Saba,2023,March,27.7,17.2,0
Saba,2023,April,29.7,30.9,0
Saba,2023,May,30.5,73.9,0
Saba,2023,June,29.4,145.9,0
Saba,2023,July,30.4,133.0,0
Saba,2023,August,29.9,175.0,0
Saba,2023,September,29.9,160.9,0
Saba,2023,October,30.3,140.4,0
Saba,2023,November,29.7,109.3,0
Saba,2023,December,27.7,67.4,0
Saba,2024,January,27.7,42.1,0
Saba,2024,February,27.9,23.4,0
Saba,2024,March,27.1,16.7,0
Saba,2024,April,28.7,36.5,0
Saba,2024,May,30.2,85.8,0
Saba,2024,June,29.6,99.5,0
Saba,2024,July,30.0,160.4,0
Saba,2024,August,29.6,172.6,0
Saba,2024,September,31.1,137.9,0
Saba,2024,October,28.5,141.7,0
Saba,2024,November,29.4,131.9,0
Saba,2024,December,27.6,63.0,0
Saba,2025,January,26.5,35.6,0
Saba,2025,February,28.6,29.5,0
Saba,2025,March,29.0,19.2,0
Saba,2025,April,28.3,31.9,0
Saba,2025,May,30.1,80.0,0
Saba,2025,June,29.7,105.6,0
Saba,2025,July,30.0,131.8,0
Saba,2025,August,30.2,171.5,0
Saba,2025,September,31.6,205.0,0
Saba,2025,October,30.5,147.5,0
Saba,2025,November,29.7,84.7,0
Saba,2025,December,26.9,47.9,0
Saint Barthelemy,2015,January,26.1,44.4,0
Saint Barthelemy,2015,February,25.7,36.0,0
Saint Barthelemy,2015,March,26.5,28.4,0
Saint Barthelemy,2015,April,26.8,52.9,0
Saint Barthelemy,2015,May,26.8,84.3,0
Saint Barthelemy,2015,June,27.0,188.3,1
Saint Barthelemy,2015,July,28.2,164.1,0
Saint Barthelemy,2015,August,28.1,143.8,0
Saint Barthelemy,2015,September,28.3,216.3,0
Saint Barthelemy,2015,October,28.9,195.4,0
Saint Barthelemy,2015,November,27.5,96.7,0
Saint Barthelemy,2015,December,25.2,64.0,0
Saint Barthelemy,2016,January,26.2,44.2,0
Saint Barthelemy,2016,February,25.1,34.3,0
Saint Barthelemy,2016,March,27.1,33.8,0
Saint Barthelemy,2016,April,27.9,43.0,0
Saint Barthelemy,2016,May,26.8,91.2,0
Saint Barthelemy,2016,June,28.5,173.3,0
Saint Barthelemy,2016,July,29.1,129.4,0
Saint Barthelemy,2016,August,28.4,134.5,0
Saint Barthelemy,2016,September,29.4,194.3,0
Saint Barthelemy,2016,October,27.2,130.2,0
Saint Barthelemy,2016,November,25.9,90.8,0
Saint Barthelemy,2016,December,26.8,59.1,0
Saint Barthelemy,2017,January,25.0,52.3,0
Saint Barthelemy,2017,February,26.6,39.6,0
Saint Barthelemy,2017,March,26.2,24.8,0
Saint Barthelemy,2017,April,27.8,38.7,0
Saint Barthelemy,2017,May,28.6,106.5,0
Saint Barthelemy,2017,June,28.7,118.2,0
Saint Barthelemy,2017,July,27.8,135.5,0
Saint Barthelemy,2017,August,29.2,140.0,0
Saint Barthelemy,2017,September,29.2,156.7,0
Saint Barthelemy,2017,October,27.2,126.1,0
Saint Barthelemy,2017,November,26.8,105.9,0
Saint Barthelemy,2017,December,25.2,67.6,0
Saint Barthelemy,2018,January,25.6,50.2,0
Saint Barthelemy,2018,February,25.4,28.0,0
Saint Barthelemy,2018,March,26.8,28.8,0
Saint Barthelemy,2018,April,26.7,47.1,0
Saint Barthelemy,2018,May,27.6,87.0,0
Saint Barthelemy,2018,June,28.4,172.1,0
Saint Barthelemy,2018,July,27.6,115.2,0
Saint Barthelemy,2018,August,27.9,136.1,0
Saint Barthelemy,2018,September,28.9,199.4,0
Saint Barthelemy,2018,October,27.0,184.3,0
Saint Barthelemy,2018,November,26.4,102.3,0
Saint Barthelemy,2018,December,25.8,62.6,0
Saint Barthelemy,2019,January,26.1,39.9,0
Saint Barthelemy,2019,February,26.3,34.6,0
Saint Barthelemy,2019,March,27.2,26.1,0
Saint Barthelemy,2019,April,26.0,38.0,0
Saint Barthelemy,2019,May,26.8,68.1,0
Saint Barthelemy,2019,June,27.7,117.4,0
Saint Barthelemy,2019,July,27.6,163.4,0
Saint Barthelemy,2019,August,29.1,209.9,0
Saint Barthelemy,2019,September,28.6,397.3,3
Saint Barthelemy,2019,October,28.1,205.5,0
Saint Barthelemy,2019,November,26.9,100.0,0
Saint Barthelemy,2019,December,25.2,63.2,0
Saint Barthelemy,2020,January,25.5,55.9,0
Saint Barthelemy,2020,February,25.4,34.8,0
Saint Barthelemy,2020,March,25.3,27.8,0
Saint Barthelemy,2020,April,27.7,51.2,0
Saint Barthelemy,2020,May,28.5,94.3,0
Saint Barthelemy,2020,June,28.5,156.0,0
Saint Barthelemy,2020,July,29.7,176.7,0
Saint Barthelemy,2020,August,28.1,169.8,0
Saint Barthelemy,2020,September,29.1,222.6,0
Saint Barthelemy,2020,October,28.4,139.7,0
Saint Barthelemy,2020,November,27.2,147.9,0
Saint Barthelemy,2020,December,26.5,84.0,0
Saint Barthelemy,2021,January,26.5,50.7,0
Saint Barthelemy,2021,February,26.3,41.8,0
Saint Barthelemy,2021,March,26.1,37.4,0
Saint Barthelemy,2021,April,25.9,45.5,0
Saint Barthelemy,2021,May,27.9,87.0,0
Saint Barthelemy,2021,June,29.1,160.5,0
Saint Barthelemy,2021,July,29.7,149.9,0
Saint Barthelemy,2021,August,28.8,140.3,0
Saint Barthelemy,2021,September,28.9,194.8,0
Saint Barthelemy,2021,October,27.4,269.7,1
Saint Barthelemy,2021,November,26.4,125.6,0
Saint Barthelemy,2021,December,25.7,67.6,0
Saint Barthelemy,2022,January,24.6,43.8,0
Saint Barthelemy,2022,February,25.4,41.3,0
Saint Barthelemy,2022,March,26.9,24.8,0
Saint Barthelemy,2022,April,26.4,56.2,0
Saint Barthelemy,2022,May,27.8,71.1,0
Saint Barthelemy,2022,June,28.0,129.8,0
Saint Barthelemy,2022,July,28.9,144.2,0
Saint Barthelemy,2022,August,28.0,149.7,0
Saint Barthelemy,2022,September,28.2,185.8,0
Saint Barthelemy,2022,October,27.5,171.4,0
Saint Barthelemy,2022,November,26.2,98.1,0
Saint Barthelemy,2022,December,25.7,55.5,0
Saint Barthelemy,2023,January,25.9,51.1,0
Saint Barthelemy,2023,February,26.7,33.9,0
Saint Barthelemy,2023,March,26.2,27.2,0
Saint Barthelemy,2023,April,27.4,44.3,0
Saint Barthelemy,2023,May,27.4,86.0,0
Saint Barthelemy,2023,June,28.2,172.0,0
Saint Barthelemy,2023,July,29.2,158.6,0
Saint Barthelemy,2023,August,28.3,171.0,0
Saint Barthelemy,2023,September,28.7,185.9,0
Saint Barthelemy,2023,October,28.5,156.1,0
Saint Barthelemy,2023,November,25.8,138.4,0
Saint Barthelemy,2023,December,26.0,54.4,0
Saint Barthelemy,2024,January,26.3,53.8,0
Saint Barthelemy,2024,February,25.1,31.3,0
Saint Barthelemy,2024,March,25.9,23.4,0
Saint Barthelemy,2024,April,27.3,50.4,0
Saint Barthelemy,2024,May,26.9,74.0,0
Saint Barthelemy,2024,June,28.1,120.7,0
Saint Barthelemy,2024,July,29.4,135.1,0
Saint Barthelemy,2024,August,30.0,128.1,0
Saint Barthelemy,2024,September,29.0,305.3,2
Saint Barthelemy,2024,October,27.1,131.7,0
Saint Barthelemy,2024,November,26.8,140.0,0
Saint Barthelemy,2024,December,25.2,56.8,0
Saint Barthelemy,2025,January,26.6,58.0,0
Saint Barthelemy,2025,February,26.0,40.6,0
Saint Barthelemy,2025,March,27.1,31.8,0
Saint Barthelemy,2025,April,27.2,37.9,0
Saint Barthelemy,2025,May,27.9,75.2,0
Saint Barthelemy,2025,June,28.2,138.3,0
Saint Barthelemy,2025,July,29.0,184.4,0
Saint Barthelemy,2025,August,29.3,160.8,0
Saint Barthelemy,2025,September,27.7,172.5,0
Saint Barthelemy,2025,October,26.9,161.5,0
Saint Barthelemy,2025,November,25.9,108.2,0
Saint Barthelemy,2025,December,26.9,74.2,0
Saint Kitts and Nevis,2015,January,26.7,73.9,0
Saint Kitts and Nevis,2015,February,26.7,40.0,0
Saint Kitts and Nevis,2015,March,26.3,47.1,0
Saint Kitts and Nevis,2015,April,26.9,60.7,0
Saint Kitts and Nevis,2015,May,26.9,107.8,0
Saint Kitts and Nevis,2015,June,28.9,137.9,0
Saint Kitts and Nevis,2015,July,29.6,142.3,0
Saint Kitts and Nevis,2015,August,28.7,170.4,0
Saint Kitts and Nevis,2015,September,29.2,178.3,0
Saint Kitts and Nevis,2015,October,28.6,181.7,0
Saint Kitts and Nevis,2015,November,27.8,131.7,0
Saint Kitts and Nevis,2015,December,26.0,98.2,0
Saint Kitts and Nevis,2016,January,26.1,57.1,0
Saint Kitts and Nevis,2016,February,26.9,37.3,0
Saint Kitts and Nevis,2016,March,25.8,48.7,0
Saint Kitts and Nevis,2016,April,27.8,68.2,0
Saint Kitts and Nevis,2016,May,28.4,86.8,0
Saint Kitts and Nevis,2016,June,27.7,179.4,0
Saint Kitts and Nevis,2016,July,28.7,125.2,0
Saint Kitts and Nevis,2016,August,28.3,451.2,3
Saint Kitts and Nevis,2016,September,29.1,222.4,0
Saint Kitts and Nevis,2016,October,27.8,192.4,0
Saint Kitts and Nevis,2016,November,28.3,134.8,0
Saint Kitts and Nevis,2016,December,25.9,77.5,0
Saint Kitts and Nevis,2017,January,25.3,49.9,0
Saint Kitts and Nevis,2017,February,26.9,38.1,0
Saint Kitts and Nevis,2017,March,26.9,43.4,0
Saint Kitts and Nevis,2017,April,27.9,65.8,0
Saint Kitts and Nevis,2017,May,27.7,102.3,0
Saint Kitts and Nevis,2017,June,27.7,167.2,0
Saint Kitts and Nevis,2017,July,29.2,159.7,0
Saint Kitts and Nevis,2017,August,29.4,177.6,0
Saint Kitts and Nevis,2017,September,29.2,195.6,0
Saint Kitts and Nevis,2017,October,27.2,168.7,0
Saint Kitts and Nevis,2017,November,26.3,102.6,0
Saint Kitts and Nevis,2017,December,26.0,64.7,0
Saint Kitts and Nevis,2018,January,26.1,54.9,0
Saint Kitts and Nevis,2018,February,27.1,54.5,0
Saint Kitts and Nevis,2018,March,27.0,31.4,0
Saint Kitts and Nevis,2018,April,28.2,43.3,0
Saint Kitts and Nevis,2018,May,28.7,121.6,0
Saint Kitts and Nevis,2018,June,28.2,116.8,0
Saint Kitts and Nevis,2018,July,28.0,157.7,0
Saint Kitts and Nevis,2018,August,28.6,137.7,0
Saint Kitts and Nevis,2018,September,28.4,174.3,0
Saint Kitts and Nevis,2018,October,27.4,179.1,0
Saint Kitts and Nevis,2018,November,28.1,140.6,0
Saint Kitts and Nevis,2018,December,25.8,62.9,0
Saint Kitts and Nevis,2019,January,26.7,66.1,0
Saint Kitts and Nevis,2019,February,25.2,55.8,0
Saint Kitts and Nevis,2019,March,26.8,42.2,0
Saint Kitts and Nevis,2019,April,27.3,67.3,0
Saint Kitts and Nevis,2019,May,26.9,76.8,0
Saint Kitts and Nevis,2019,June,28.7,144.9,0
Saint Kitts and Nevis,2019,July,29.7,277.7,1
Saint Kitts and Nevis,2019,August,29.8,208.0,0
Saint Kitts and Nevis,2019,September,29.7,207.3,0
Saint Kitts and Nevis,2019,October,28.3,135.8,0
Saint Kitts and Nevis,2019,November,27.6,125.4,0
Saint Kitts and Nevis,2019,December,25.6,77.5,0
Saint Kitts and Nevis,2020,January,26.9,56.0,0
Saint Kitts and Nevis,2020,February,26.1,35.0,0
Saint Kitts and Nevis,2020,March,26.8,34.5,0
Saint Kitts and Nevis,2020,April,28.1,63.1,0
Saint Kitts and Nevis,2020,May,29.0,75.7,0
Saint Kitts and Nevis,2020,June,29.1,118.2,0
Saint Kitts and Nevis,2020,July,28.2,123.5,0
Saint Kitts and Nevis,2020,August,29.6,157.0,0
Saint Kitts and Nevis,2020,September,29.1,188.0,0
Saint Kitts and Nevis,2020,October,27.2,153.1,0
Saint Kitts and Nevis,2020,November,27.2,145.3,0
Saint Kitts and Nevis,2020,December,27.3,68.8,0
Saint Kitts and Nevis,2021,January,26.8,68.4,0
Saint Kitts and Nevis,2021,February,26.5,45.6,0
Saint Kitts and Nevis,2021,March,27.0,40.1,0
Saint Kitts and Nevis,2021,April,28.1,60.6,0
Saint Kitts and Nevis,2021,May,27.4,85.2,0
Saint Kitts and Nevis,2021,June,29.5,129.8,0
Saint Kitts and Nevis,2021,July,28.2,149.8,0
Saint Kitts and Nevis,2021,August,28.4,223.0,0
Saint Kitts and Nevis,2021,September,29.2,345.6,2
Saint Kitts and Nevis,2021,October,27.1,155.6,0
Saint Kitts and Nevis,2021,November,27.9,103.0,0
Saint Kitts and Nevis,2021,December,26.6,79.8,0
Saint Kitts and Nevis,2022,January,25.7,46.3,0
Saint Kitts and Nevis,2022,February,25.5,43.5,0
Saint Kitts and Nevis,2022,March,26.2,40.8,0
Saint Kitts and Nevis,2022,April,26.2,58.0,0
Saint Kitts and Nevis,2022,May,28.8,120.4,0
Saint Kitts and Nevis,2022,June,28.6,169.3,0
Saint Kitts and Nevis,2022,July,29.7,154.7,0
Saint Kitts and Nevis,2022,August,29.7,281.2,1
Saint Kitts and Nevis,2022,September,28.6,211.0,0
Saint Kitts and Nevis,2022,October,29.0,213.3,0
Saint Kitts and Nevis,2022,November,27.4,134.4,0
Saint Kitts and Nevis,2022,December,25.7,75.2,0
Saint Kitts and Nevis,2023,January,26.8,49.0,0
Saint Kitts and Nevis,2023,February,26.8,55.1,0
Saint Kitts and Nevis,2023,March,26.1,40.9,0
Saint Kitts and Nevis,2023,April,27.0,58.2,0
Saint Kitts and Nevis,2023,May,28.3,114.1,0
Saint Kitts and Nevis,2023,June,28.6,121.8,0
Saint Kitts and Nevis,2023,July,28.5,141.2,0
Saint Kitts and Nevis,2023,August,29.1,174.6,0
Saint Kitts and Nevis,2023,September,30.0,188.1,0
Saint Kitts and Nevis,2023,October,27.6,136.4,0
Saint Kitts and Nevis,2023,November,26.7,137.2,0
Saint Kitts and Nevis,2023,December,25.5,67.2,0
Saint Kitts and Nevis,2024,January,25.4,71.1,0
Saint Kitts and Nevis,2024,February,26.5,37.1,0
Saint Kitts and Nevis,2024,March,25.6,32.3,0
Saint Kitts and Nevis,2024,April,27.6,64.9,0
Saint Kitts and Nevis,2024,May,26.9,110.9,0
Saint Kitts and Nevis,2024,June,28.9,131.9,0
Saint Kitts and Nevis,2024,July,29.3,188.6,0
Saint Kitts and Nevis,2024,August,29.7,189.1,0
Saint Kitts and Nevis,2024,September,27.9,184.7,0
Saint Kitts and Nevis,2024,October,27.6,159.8,0
Saint Kitts and Nevis,2024,November,27.9,124.5,0
Saint Kitts and Nevis,2024,December,27.2,65.7,0
Saint Kitts and Nevis,2025,January,26.5,55.0,0
Saint Kitts and Nevis,2025,February,26.5,44.3,0
Saint Kitts and Nevis,2025,March,26.9,33.2,0
Saint Kitts and Nevis,2025,April,28.1,66.3,0
Saint Kitts and Nevis,2025,May,28.1,115.4,0
Saint Kitts and Nevis,2025,June,29.0,150.6,0
Saint Kitts and Nevis,2025,July,28.5,137.2,0
Saint Kitts and Nevis,2025,August,28.1,200.4,0
Saint Kitts and Nevis,2025,September,30.1,469.9,4
Saint Kitts and Nevis,2025,October,27.6,175.3,0
Saint Kitts and Nevis,2025,November,27.3,124.7,0
Saint Kitts and Nevis,2025,December,27.1,81.1,0
Saint Lucia,2015,January,26.1,70.9,0
Saint Lucia,2015,February,26.0,64.2,0
Saint Lucia,2015,March,26.4,43.6,0
Saint Lucia,2015,April,27.2,63.6,0
Saint Lucia,2015,May,27.3,95.8,0
Saint Lucia,2015,June,29.6,148.9,0
Saint Lucia,2015,July,29.2,205.2,0
Saint Lucia,2015,August,29.8,185.2,0
Saint Lucia,2015,September,29.4,232.7,0
Saint Lucia,2015,October,28.6,210.6,0
Saint Lucia,2015,November,27.7,114.7,0
Saint Lucia,2015,December,26.2,81.6,0
Saint Lucia,2016,January,26.0,86.9,0
Saint Lucia,2016,February,26.8,62.5,0
Saint Lucia,2016,March,27.7,37.9,0
Saint Lucia,2016,April,27.0,66.8,0
Saint Lucia,2016,May,28.8,89.5,0
Saint Lucia,2016,June,28.5,175.2,0
Saint Lucia,2016,July,28.3,201.2,0
Saint Lucia,2016,August,30.4,176.2,0
Saint Lucia,2016,September,29.3,541.2,4
Saint Lucia,2016,October,29.4,193.5,0
Saint Lucia,2016,November,28.6,108.2,0
Saint Lucia,2016,December,26.4,87.7,0
Saint Lucia,2017,January,26.1,81.7,0
Saint Lucia,2017,February,26.4,45.0,0
Saint Lucia,2017,March,27.5,60.4,0
Saint Lucia,2017,April,26.6,77.9,0
Saint Lucia,2017,May,27.9,118.2,0
Saint Lucia,2017,June,28.6,160.7,0
Saint Lucia,2017,July,30.2,135.7,0
Saint Lucia,2017,August,29.1,196.1,0
Saint Lucia,2017,September,29.4,234.4,0
Saint Lucia,2017,October,28.1,168.2,0
Saint Lucia,2017,November,26.7,162.0,0
Saint Lucia,2017,December,27.7,77.0,0
Saint Lucia,2018,January,26.4,74.0,0
Saint Lucia,2018,February,26.0,44.5,0
Saint Lucia,2018,March,26.8,59.6,0
Saint Lucia,2018,April,28.4,80.9,0
Saint Lucia,2018,May,29.2,119.2,0
Saint Lucia,2018,June,28.0,187.1,0
Saint Lucia,2018,July,28.1,204.2,0
Saint Lucia,2018,August,29.6,458.4,3
Saint Lucia,2018,September,28.1,170.3,0
Saint Lucia,2018,October,28.7,206.5,0
Saint Lucia,2018,November,28.2,125.7,0
Saint Lucia,2018,December,27.1,105.5,0
Saint Lucia,2019,January,26.1,61.7,0
Saint Lucia,2019,February,27.6,61.4,0
Saint Lucia,2019,March,26.6,39.5,0
Saint Lucia,2019,April,28.0,59.4,0
Saint Lucia,2019,May,27.7,117.2,0
Saint Lucia,2019,June,29.3,176.5,0
Saint Lucia,2019,July,30.2,164.3,0
Saint Lucia,2019,August,30.2,172.7,0
Saint Lucia,2019,September,29.6,397.8,2
Saint Lucia,2019,October,27.4,151.4,0
Saint Lucia,2019,November,28.5,152.1,0
Saint Lucia,2019,December,26.0,104.1,0
Saint Lucia,2020,January,25.7,59.5,0
Saint Lucia,2020,February,27.5,64.8,0
Saint Lucia,2020,March,25.8,39.2,0
Saint Lucia,2020,April,26.9,54.5,0
Saint Lucia,2020,May,27.7,103.4,0
Saint Lucia,2020,June,29.0,158.7,0
Saint Lucia,2020,July,28.4,153.0,0
Saint Lucia,2020,August,29.0,188.6,0
Saint Lucia,2020,September,28.9,185.7,0
Saint Lucia,2020,October,27.6,149.1,0
Saint Lucia,2020,November,28.1,125.1,0
Saint Lucia,2020,December,26.3,97.3,0
Saint Lucia,2021,January,26.1,63.7,0
Saint Lucia,2021,February,26.9,60.6,0
Saint Lucia,2021,March,26.9,57.6,0
Saint Lucia,2021,April,27.3,56.4,0
Saint Lucia,2021,May,28.2,131.4,0
Saint Lucia,2021,June,27.7,181.7,0
Saint Lucia,2021,July,28.8,160.8,0
Saint Lucia,2021,August,29.3,229.2,0
Saint Lucia,2021,September,29.7,184.0,0
Saint Lucia,2021,October,28.1,176.7,0
Saint Lucia,2021,November,26.8,119.4,0
Saint Lucia,2021,December,27.7,95.1,0
Saint Lucia,2022,January,26.4,53.2,0
Saint Lucia,2022,February,27.1,43.7,0
Saint Lucia,2022,March,27.8,56.7,0
Saint Lucia,2022,April,27.8,65.6,0
Saint Lucia,2022,May,27.5,91.1,0
Saint Lucia,2022,June,29.5,138.3,0
Saint Lucia,2022,July,30.2,155.7,0
Saint Lucia,2022,August,30.1,311.8,1
Saint Lucia,2022,September,30.2,160.2,0
Saint Lucia,2022,October,28.5,153.3,0
Saint Lucia,2022,November,26.9,159.1,0
Saint Lucia,2022,December,26.2,73.1,0
Saint Lucia,2023,January,26.5,57.1,0
Saint Lucia,2023,February,26.0,43.6,0
Saint Lucia,2023,March,27.4,56.6,0
Saint Lucia,2023,April,26.4,75.7,0
Saint Lucia,2023,May,27.4,123.0,0
Saint Lucia,2023,June,28.0,168.5,0
Saint Lucia,2023,July,28.8,251.1,1
Saint Lucia,2023,August,28.8,167.6,0
Saint Lucia,2023,September,29.1,579.1,5
Saint Lucia,2023,October,28.6,183.5,0
Saint Lucia,2023,November,27.6,282.1,2
Saint Lucia,2023,December,26.5,84.3,0
Saint Lucia,2024,January,25.4,60.3,0
Saint Lucia,2024,February,26.3,47.6,0
Saint Lucia,2024,March,27.0,53.6,0
Saint Lucia,2024,April,28.2,80.5,0
Saint Lucia,2024,May,27.4,130.1,0
Saint Lucia,2024,June,28.1,131.3,0
Saint Lucia,2024,July,29.1,189.0,0
Saint Lucia,2024,August,28.9,215.4,0
Saint Lucia,2024,September,28.8,183.8,0
Saint Lucia,2024,October,28.1,191.0,0
Saint Lucia,2024,November,26.4,153.3,0
Saint Lucia,2024,December,27.3,92.0,0
Saint Lucia,2025,January,26.5,63.8,0
Saint Lucia,2025,February,26.5,64.9,0
Saint Lucia,2025,March,26.0,40.1,0
Saint Lucia,2025,April,27.2,73.3,0
Saint Lucia,2025,May,28.8,91.6,0
Saint Lucia,2025,June,29.8,123.1,0
Saint Lucia,2025,July,28.4,195.8,0
Saint Lucia,2025,August,30.1,194.5,0
Saint Lucia,2025,September,28.7,193.6,0
Saint Lucia,2025,October,29.5,201.3,0
Saint Lucia,2025,November,27.8,131.0,0
Saint Lucia,2025,December,25.9,91.0,0
Saint Martin,2015,January,26.7,88.6,0
Saint Martin,2015,February,26.3,63.8,0
Saint Martin,2015,March,28.1,66.6,0
Saint Martin,2015,April,27.0,75.9,0
Saint Martin,2015,May,27.4,115.0,0
Saint Martin,2015,June,28.0,210.5,0
Saint Martin,2015,July,28.8,197.5,0
Saint Martin,2015,August,29.4,156.1,0
Saint Martin,2015,September,28.7,194.3,0
Saint Martin,2015,October,28.2,207.6,0
Saint Martin,2015,November,27.3,174.1,0
Saint Martin,2015,December,27.2,90.3,0
Saint Martin,2016,January,26.3,70.2,0
Saint Martin,2016,February,27.1,51.3,0
Saint Martin,2016,March,27.7,53.4,0
Saint Martin,2016,April,26.9,86.1,0
Saint Martin,2016,May,29.1,109.8,0
Saint Martin,2016,June,29.2,151.1,0
Saint Martin,2016,July,30.4,195.2,0
Saint Martin,2016,August,29.0,228.3,0
Saint Martin,2016,September,28.5,241.8,0
Saint Martin,2016,October,28.0,231.5,0
Saint Martin,2016,November,28.7,116.4,0
Saint Martin,2016,December,26.9,108.2,0
Saint Martin,2017,January,26.5,64.7,0
Saint Martin,2017,February,26.5,61.3,0
Saint Martin,2017,March,26.8,60.7,0
Saint Martin,2017,April,28.6,87.8,0
Saint Martin,2017,May,29.5,140.0,0
Saint Martin,2017,June,29.8,175.1,0
Saint Martin,2017,July,30.2,196.7,0
Saint Martin,2017,August,29.6,264.8,1
Saint Martin,2017,September,29.4,227.8,0
